Residual_Power,Application_Type,Min_Security_Level,Max_Stack_Usage,Max_ROM,Min_Throughput,Algorithm
41.91205586130195,G,Low,537.1857398291545,35.48620091016463,0.0,GIFT-COFB
44.967749262495104,G,Low,568.851158263833,35.03126281156276,0.0,GIFT-COFB
47.79873504439104,G,Low,555.6754860950846,42.05480375190959,0.0,GIFT-COFB
46.84286601135789,G,Low,510.51127135737596,40.497879087744394,0.0,GIFT-COFB
41.409874370717894,G,Low,520.6988501905123,38.25726147234081,0.0,GIFT-COFB
42.325390445945054,G,Low,572.2158509960242,42.23331418579219,0.0,GIFT-COFB
45.78894243819653,G,Low,522.5693970700581,42.59381148708891,0.0,GIFT-COFB
43.85069867687969,G,Low,547.9887838531785,42.44568502397527,0.0,GIFT-COFB
42.35410611209052,G,Low,565.0366887660559,37.32778738218886,0.0,GIFT-COFB
40.112834553902694,G,Low,567.7222994166835,44.3141756286794,0.0,GIFT-COFB
43.85838759388294,G,Low,512.7822002762889,39.413419054639895,0.0,GIFT-COFB
44.24758394700466,G,Low,596.9059544970967,41.49499745937112,0.0,GIFT-COFB
48.98147195218448,G,Low,524.6278435447631,36.598342132896015,0.0,GIFT-COFB
42.33672521696393,G,Low,504.4404097639862,36.00883493207747,0.0,GIFT-COFB
44.39912524344586,G,Low,523.5050229978219,41.15959928138186,0.0,GIFT-COFB
40.51484866981762,G,Low,549.5837232479848,37.7098581924204,1.0493577418324485,GIFT-COFB
46.246721885147366,G,Low,526.768748249172,41.399253654644,1.187777592885566,GIFT-COFB
47.771062623813336,G,Low,538.6005518224212,42.060951904642096,9.097549137721552,GIFT-COFB
41.92428545784559,G,Low,533.6889355219514,40.6985993464949,0.0,GIFT-COFB
45.73709959130426,G,Low,515.008977758383,40.70731969037453,0.0,GIFT-COFB
41.009178179496004,G,Low,578.8140633425428,35.02879869541171,0.0,GIFT-COFB
45.41182452711709,G,Low,587.5674755500228,43.583118365449046,0.0,GIFT-COFB
43.8435436923125,G,Low,561.4089168058439,39.281482838583656,0.0,GIFT-COFB
44.97846977665482,G,Low,520.5823644673238,38.29303828995147,0.0,GIFT-COFB
48.342207780726696,G,Low,504.8437759285091,43.282323760704905,9.70786257623223,GIFT-COFB
42.030109825724494,G,Low,509.9246826342151,42.38735529146765,0.0,GIFT-COFB
40.4174848589405,G,Low,595.1385359572802,38.15546959672706,0.0,GIFT-COFB
41.033110402611484,G,Low,591.8920171999356,41.24640101736338,0.0,GIFT-COFB
46.9629729543562,G,Low,595.2895053351393,43.479869163982094,0.0,GIFT-COFB
45.643161097063924,G,Low,576.8315440341011,38.70342077849237,0.0,GIFT-COFB
44.067878894084146,G,Low,561.7678847145105,44.305372848316885,0.0,GIFT-COFB
47.806086285616736,G,Low,556.2773419078369,40.06097620115712,0.0,GIFT-COFB
40.95864975272112,G,Low,535.8717916027094,42.045191552512044,0.0,GIFT-COFB
40.199077428877565,G,Low,537.8483354777562,41.724623270746314,0.0,GIFT-COFB
48.46592800510586,G,Low,522.1279987785276,40.75097355593286,0.0,GIFT-COFB
41.604083030648255,G,Low,515.6429068498123,44.23732382225158,0.0,GIFT-COFB
48.65402215809933,G,Low,527.5732126930864,44.102126422843284,1.2660762712559026,GIFT-COFB
44.11757944552741,G,Low,556.1889567878738,44.94637540650322,0.0,GIFT-COFB
44.19168629286076,G,Low,579.1958912516003,44.030567189534565,0.0,GIFT-COFB
40.82046409728335,G,Low,594.7375394025105,42.36611144900106,0.0,GIFT-COFB
43.88411764257104,G,Low,502.5504320489774,36.40301984014925,0.0,GIFT-COFB
44.54648811913649,G,Low,578.6766493941047,37.65270416888097,0.0,GIFT-COFB
43.995476428801666,G,Low,549.0514722842213,41.64995328266943,0.0,GIFT-COFB
47.92431620183989,G,Low,552.4244147843146,37.219628439244914,0.0,GIFT-COFB
48.237961702975646,G,Low,545.2962308537003,38.45336856957383,0.0,GIFT-COFB
42.58946172130106,G,Low,580.0962908787676,44.463235499143366,8.635494996453943,GIFT-COFB
45.82682605186642,G,Low,544.2202211561392,44.69106081600572,0.0,GIFT-COFB
44.50874613347131,G,Low,586.4084867707224,41.995949802112314,0.0,GIFT-COFB
40.32333471287154,G,Low,500.7933366803203,40.733370347378504,0.0,GIFT-COFB
40.15781462658232,G,Low,561.6272144123277,36.41534983553184,0.0,GIFT-COFB
46.22335238250393,G,Low,512.4201091487,37.49451359701268,0.0,GIFT-COFB
42.80966554150508,G,Low,549.695095046528,42.69013842960203,0.0,GIFT-COFB
47.438566834337216,G,Low,557.5112438017426,43.07351347775249,0.0,GIFT-COFB
44.0753439061667,G,Low,575.3859152026097,44.90251373770044,0.0,GIFT-COFB
43.38980407344149,G,Low,580.2513904237272,38.52938509804969,0.0,GIFT-COFB
40.426460313418424,G,Low,584.4338955986082,43.72262584389944,0.0,GIFT-COFB
42.53109200612931,G,Low,524.4334189157366,40.30447848543489,0.0,GIFT-COFB
44.65597019959623,G,Low,590.5005403757932,40.27728592064873,0.0,GIFT-COFB
43.25320546381747,G,Low,534.264345887104,38.427096581206406,0.0,GIFT-COFB
44.44139764639303,G,Low,576.3926507036313,40.62757973734042,0.0,GIFT-COFB
44.45212693563895,G,Low,578.0366747396238,43.00100975074167,0.0,GIFT-COFB
41.274251801073035,G,Low,565.5925751411621,41.57058287161618,4.492316181902913,GIFT-COFB
42.634205671635,G,Low,501.5499952526813,40.601362384718655,0.0,GIFT-COFB
40.051132349011766,G,Low,581.371256818982,39.16947192857087,0.0,GIFT-COFB
47.45213129663111,G,Low,570.6885208978912,44.94586324786811,9.523670070137637,GIFT-COFB
40.8793046697911,G,Low,501.5835092746096,38.03450603570088,0.0,GIFT-COFB
42.751508680947694,G,Low,572.5259122926227,36.723470908401524,0.0,GIFT-COFB
45.84178368849231,G,Low,568.5227175923368,41.88731871514082,0.0,GIFT-COFB
47.697749305692064,G,Low,561.8538750911504,36.67319714700099,0.0,GIFT-COFB
41.49694317175945,G,Low,534.5078461455743,42.499349621137746,7.022512544869388,GIFT-COFB
45.178524241441565,G,Low,517.8169543799215,40.832926159109675,0.0,GIFT-COFB
42.341635648195556,G,Low,512.1227038319925,39.98863317662089,0.0,GIFT-COFB
46.95650024732619,G,Low,575.1018097786208,35.89931654132308,0.0,GIFT-COFB
43.020362467334365,G,Low,554.603110210732,44.39914206479466,0.0,GIFT-COFB
48.490732234147494,G,Low,510.35638692760614,35.29293729582682,0.0,GIFT-COFB
40.98562859357256,G,Low,581.69697361623,37.03914160345661,0.0,GIFT-COFB
40.29211912339747,G,Low,520.3259517946465,42.6624102191191,7.946938354133817,GIFT-COFB
41.88205011110055,G,Low,559.3800224713602,38.14202149688552,0.0,GIFT-COFB
44.5561922947553,G,Low,535.9138015740699,41.42888296514814,0.0,GIFT-COFB
43.85259037342664,G,Low,547.8434343027182,43.372313939866984,0.0,GIFT-COFB
33.96244724866715,G,Low,588.1211962203778,39.38843004530411,0.0,GIFT-COFB
30.630802683344093,G,Low,568.812062640643,39.94253470270381,0.0,GIFT-COFB
30.146323662359467,G,Low,529.8214417847305,36.34048507797117,0.0,GIFT-COFB
35.87728990057608,G,Low,562.4591670529484,36.86261412935537,0.0,GIFT-COFB
31.02120816576158,G,Low,593.9207965231739,38.57895425720017,0.0,GIFT-COFB
33.038343829714364,G,Low,510.16754080045575,42.80116937620509,0.0,GIFT-COFB
35.83772136974143,G,Low,536.2550037619034,41.81436046912245,8.899931341535929,GIFT-COFB
35.720505324024536,G,Low,506.2192860760486,35.9961242878954,0.0,GIFT-COFB
30.20308414071206,G,Low,568.6561200896627,39.60325793528503,0.0,GIFT-COFB
33.68227843826973,G,Low,547.788594414319,36.056467332660795,0.0,GIFT-COFB
35.13625558586252,G,Low,530.5282246478724,35.178806480512755,4.6647765539617385,GIFT-COFB
38.04417192487634,G,Low,533.1995749368625,36.10171175162876,0.0,GIFT-COFB
31.5812486009077,G,Low,577.3102148931695,37.0823496003252,0.0,GIFT-COFB
35.232814411013095,G,Low,550.8143975793384,40.94511556658001,0.0,GIFT-COFB
32.91048998528021,G,Low,561.8296678227202,37.54714140483798,0.0,GIFT-COFB
39.384074919035235,G,Low,519.1994931787007,44.77293452593633,0.0,GIFT-COFB
38.501754551051164,G,Low,592.8212810888605,40.10298929275515,0.0,GIFT-COFB
37.05350999321569,G,Low,500.4948544463725,42.70955088383415,0.0,GIFT-COFB
37.47894216498466,G,Low,509.4065773890099,43.51213702647581,0.0,GIFT-COFB
34.048647406747904,G,Low,576.7836568604188,43.36117394231543,0.0,GIFT-COFB
31.472762023923064,G,Low,531.1749518777465,44.57742472819926,0.0,GIFT-COFB
39.33734897330244,G,Low,531.0991467222915,40.76844437286936,0.0,GIFT-COFB
31.261504397901604,G,Low,595.4927304461338,35.114225926580794,0.0,GIFT-COFB
39.286050528484,G,Low,563.8384081451438,37.643666774901,0.7277146624433151,GIFT-COFB
34.66322911219177,G,Low,579.9706108645886,38.28959983810736,0.0,GIFT-COFB
30.984114970662752,G,Low,539.718351882175,44.74860462848753,0.0,GIFT-COFB
32.68748568172681,G,Low,546.4664089404349,40.735840162032126,0.0,GIFT-COFB
31.79161950457169,G,Low,594.610364371422,43.54189103565143,0.0,GIFT-COFB
35.29848585265984,G,Low,553.4012245245509,39.68711837098811,0.0,GIFT-COFB
39.79280837414164,G,Low,552.0211979283728,42.50465552422822,0.0,GIFT-COFB
33.85133961725212,G,Low,533.0471463133912,42.223635364448505,0.0,GIFT-COFB
38.7375840117746,G,Low,565.2102317634844,35.779984694843726,8.288532841195586,GIFT-COFB
32.3849779921158,G,Low,521.7557704770164,37.23508620477182,0.0,GIFT-COFB
32.281019751784704,G,Low,532.8601377176489,44.47374547958908,2.087823578834993,GIFT-COFB
31.442436226720762,G,Low,557.698003065275,39.47123478994424,0.0,GIFT-COFB
31.638291005726085,G,Low,505.92734288603793,38.124759668602614,0.0,GIFT-COFB
39.796334433132145,G,Low,568.6435511190733,41.87676036858744,0.0,GIFT-COFB
35.43453394160011,G,Low,520.3685022014844,39.34173847777002,0.0,GIFT-COFB
34.60306703122851,G,Low,523.6231780813839,35.62216602889452,0.0,GIFT-COFB
39.42864563901008,G,Low,518.5219123285339,36.07803787701793,0.0,GIFT-COFB
35.82430770679593,G,Low,598.574162555036,42.95327136301321,0.0,GIFT-COFB
39.61820807628629,G,Low,503.6431477201467,44.80260452396872,0.0,GIFT-COFB
31.299295298477787,G,Low,590.3386857798484,43.318125716352995,0.0,GIFT-COFB
38.065591679756174,G,Low,539.5370624981807,36.83557977579784,0.0,GIFT-COFB
30.630650984588524,G,Low,525.3686709246447,40.93905114404982,0.15396207020436314,GIFT-COFB
36.811469495697,G,Low,598.872386064847,44.7556587072255,0.0,GIFT-COFB
39.28025819845414,G,Low,579.1159278586587,38.472261386259085,0.0,GIFT-COFB
32.64861818647795,G,Low,557.5126744847183,43.447601284562424,0.0,GIFT-COFB
34.40433504182356,G,Low,590.2611685870955,40.8793154512869,0.0,GIFT-COFB
36.18336433069664,G,Low,552.3203113216559,36.51893791858139,0.0,GIFT-COFB
39.85198051022855,G,Low,539.4045487248168,43.882247566711364,0.0,GIFT-COFB
33.56465977699453,G,Low,562.3383960402123,43.51805690999889,0.0,GIFT-COFB
33.44768634963269,G,Low,561.5913412396875,41.60653400028556,0.0,GIFT-COFB
37.46099440590259,G,Low,592.0454393540832,39.6456668006016,2.3586379051567707,GIFT-COFB
36.69680973153653,G,Low,533.891314619749,43.27693452440441,0.0,GIFT-COFB
38.358770986804025,G,Low,520.3866170843688,39.755001060966805,0.0,GIFT-COFB
33.18706623131843,G,Low,555.8263145417995,43.01602102473105,0.0,GIFT-COFB
38.265347572816836,G,Low,500.3375594339052,39.68011948059234,0.0,GIFT-COFB
37.56994401460851,G,Low,560.1029965882259,43.17416448312389,0.0,GIFT-COFB
39.250895991088164,G,Low,564.2362456570368,42.8959229467472,5.46730908759714,GIFT-COFB
32.92604508896546,G,Low,587.6658149431121,35.49077779161426,0.0,GIFT-COFB
31.8974811604401,G,Low,500.2531681038613,36.02795573777651,0.0,GIFT-COFB
36.87178475203908,G,Low,525.7508742584898,42.859926898616855,7.646290798391789,GIFT-COFB
35.03906880017456,G,Low,558.9935766826374,41.14851554886548,0.0,GIFT-COFB
36.378628415388995,G,Low,572.9038611757056,42.26753491609971,0.0,GIFT-COFB
35.01791034597222,G,Low,578.7827643203085,42.38910384756497,0.0,GIFT-COFB
33.26827386076943,G,Low,585.2839111158783,35.784354942172435,0.0,GIFT-COFB
30.322989046072742,G,Low,581.8959086400896,38.434799279607276,0.0,GIFT-COFB
31.003735021178667,G,Low,532.4119129097983,35.840326785191024,0.0,GIFT-COFB
32.0008101599273,G,Low,542.3539146732302,38.661671131207655,0.0,GIFT-COFB
36.64979353755157,G,Low,578.0034723706112,44.478565348792486,0.0,GIFT-COFB
33.66840491651563,G,Low,587.7302881215321,37.80575397901055,0.0,GIFT-COFB
38.761662124191275,G,Low,584.927266992668,35.97628656970329,0.0,GIFT-COFB
36.80429645715387,G,Low,573.8440188385374,38.08561448523842,0.0,GIFT-COFB
33.18628909227497,G,Low,513.4324769068505,39.12667526078765,0.0,GIFT-COFB
36.095482693078864,G,Low,542.9054577430217,42.1947196425749,0.0,GIFT-COFB
36.872290743215515,G,Low,528.8390113918879,39.24293459616498,0.0,GIFT-COFB
36.57707184979347,G,Low,509.51097982998556,40.73899787047859,0.0,GIFT-COFB
32.972592027497036,G,Low,570.4374245672925,42.9113565466377,6.716690261221094,GIFT-COFB
31.237730703097675,G,Low,578.7990604961349,41.52371209592103,0.0,GIFT-COFB
30.328273415332266,G,Low,575.591721072492,37.253499514658714,0.0,GIFT-COFB
37.978530499622906,G,Low,554.532289688998,44.64353617454908,0.0,GIFT-COFB
34.48696681939197,G,Low,589.4749952419987,43.01094177067842,0.0,GIFT-COFB
34.494441966849294,G,Low,539.7468995265112,36.502873832156496,0.0,GIFT-COFB
38.35499217370785,G,Low,548.2334838380041,42.4924844087103,0.0,GIFT-COFB
33.6636581631883,G,Low,535.0420728249279,39.7705538127131,0.0,GIFT-COFB
31.02074092567233,G,Low,565.6501401660004,38.386331980915,0.0,GIFT-COFB
36.33444918818242,G,Low,569.7489378589621,44.05450058145904,0.0,GIFT-COFB
36.330260800229276,G,Low,585.2954036100298,43.09954064563654,0.0,GIFT-COFB
32.631648389830666,G,Low,583.0140857884167,38.22387109854007,0.0,GIFT-COFB
39.20749984329872,G,Low,578.85607850641,42.880885949476344,0.0,GIFT-COFB
34.48357600440322,G,Low,562.6267019690642,44.28538847542855,0.0,GIFT-COFB
34.279028201710254,G,Low,543.6140763243394,40.1585480255923,0.0,GIFT-COFB
34.03675853244225,G,Low,503.00800367021037,38.27169987165515,1.6236676549829876,GIFT-COFB
33.33018919941297,G,Low,501.4913283315439,39.89872257823561,0.0,GIFT-COFB
33.36912863792368,G,Low,546.8978712769787,39.45526147374378,0.0,GIFT-COFB
34.117796741382335,G,Low,523.8593648604672,41.041618629048784,0.0,GIFT-COFB
32.13344085161733,G,Low,542.8068796477528,38.08785632751427,0.0,GIFT-COFB
36.21399731391432,G,Low,547.6096805403471,43.24989009294228,0.0,GIFT-COFB
33.585133718367445,G,Low,503.720148243099,44.180784485223064,0.0,GIFT-COFB
29.12211200293198,G,Low,547.985457957629,40.4449936382591,0.0,Grain128-AEAD
25.2194532160418,G,Low,534.1475922958272,35.049288545872216,0.0,Grain128-AEAD
28.19734779802407,G,Low,522.2540503493484,36.43802969100289,0.0,Grain128-AEAD
20.15778894181128,G,Low,572.0908357300643,40.04147153535343,0.0,Grain128-AEAD
26.99748135209984,G,Low,511.8776816177172,35.98232408703003,0.0,Grain128-AEAD
20.568271132640948,G,Low,535.4360596776601,38.92584795781543,0.0,Grain128-AEAD
29.40302772008149,G,Low,577.971035569938,44.51354757635238,0.0,Grain128-AEAD
22.231178487876953,G,Low,503.34692176737843,38.10249750150001,0.0,Grain128-AEAD
21.752597444951974,G,Low,596.4030301007284,36.64996359575171,0.0,Grain128-AEAD
20.781968267109676,G,Low,504.53331015714576,36.543780351761264,0.0,Grain128-AEAD
23.81884423428263,G,Low,526.5651179549985,44.86439070443524,0.0,Grain128-AEAD
27.16168904586444,G,Low,501.94882877325483,44.24121606413175,0.0,Grain128-AEAD
20.04273821133759,G,Low,528.8604520188818,43.92731466120813,4.159878768162808,Grain128-AEAD
21.763729647904675,G,Low,521.8949420949168,35.01655578714565,0.0,Grain128-AEAD
27.330203225813218,G,Low,562.7275529296517,39.87939296191675,0.0,Grain128-AEAD
22.495864721117258,G,Low,516.2168604279934,41.93944612476574,0.0,Grain128-AEAD
21.1200601236972,G,Low,579.2901430316273,43.06254519610651,0.0,Grain128-AEAD
20.167342913168923,G,Low,503.7867780780376,36.3855716662387,0.0,Grain128-AEAD
28.027540323653668,G,Low,562.1603961907716,44.70255301053546,0.0,Grain128-AEAD
24.794907056752916,G,Low,525.1378135954058,37.405110613996186,0.0,Grain128-AEAD
24.747762042745844,G,Low,509.8341367501128,42.27794748981669,0.0,Grain128-AEAD
26.855832516549224,G,Low,542.1286442252656,37.02798162073648,9.13600385953929,Grain128-AEAD
29.527026187715027,G,Low,537.8922827049834,38.1489290173211,0.0,Grain128-AEAD
28.325401010194792,G,Low,514.8677209741654,36.925668800079606,0.0,Grain128-AEAD
23.282058929697083,G,Low,584.0387834418267,37.07659301260903,0.0,Grain128-AEAD
24.56828733150463,G,Low,553.3213827122472,41.14083768139434,0.0,Grain128-AEAD
29.244046738542167,G,Low,562.7408967844765,36.45905043878405,0.0,Grain128-AEAD
24.641019723020243,G,Low,539.9080030303335,42.330468385232,0.0,Grain128-AEAD
27.192461976073602,G,Low,583.2859316821011,35.127895395438216,0.0,Grain128-AEAD
20.024205268008174,G,Low,546.5685094941126,42.58292979869321,0.0,Grain128-AEAD
27.936600940196737,G,Low,522.0680054979005,43.13349653163016,0.0,Grain128-AEAD
24.330591075079568,G,Low,515.2281610434356,38.00254298225477,0.0,Grain128-AEAD
23.116301963947834,G,Low,501.3061092567822,44.49035397470382,0.0,Grain128-AEAD
20.72097308648493,G,Low,524.4521077239223,35.908036959364374,2.2674652832542574,Grain128-AEAD
20.748002579852216,G,Low,522.9740930195194,39.369683786861174,0.0,Grain128-AEAD
23.319980289218627,G,Low,584.7388489669781,35.144085256134574,0.0,Grain128-AEAD
20.738860292884432,G,Low,558.6469093822179,41.25479594451684,0.0,Grain128-AEAD
25.151286011956188,G,Low,541.3260550523291,44.32109424730345,0.0,Grain128-AEAD
29.065991302788383,G,Low,558.6218114896225,38.44529882597512,0.0,Grain128-AEAD
21.19520929378084,G,Low,586.2022497823338,42.680082654282316,0.0,Grain128-AEAD
22.55707351954277,G,Low,555.9338693106282,35.27977435953741,0.0,Grain128-AEAD
22.99293274337325,G,Low,536.0029580789306,37.56070849613687,0.0,Grain128-AEAD
27.557320699569598,G,Low,555.4128374554173,41.802944248158695,0.0,Grain128-AEAD
20.358479556553696,G,Low,592.0874561632602,40.606306200951714,0.0,Grain128-AEAD
26.629076141376732,G,Low,557.1278250039128,43.62077403136554,0.0,Grain128-AEAD
26.234878383301357,G,Low,523.1458989638442,36.77814235033642,0.0,Grain128-AEAD
24.996467110128542,G,Low,509.7085756653386,39.17923270564742,0.0,Grain128-AEAD
22.372985132014335,G,Low,554.1894399685615,35.59358200503162,0.0,Grain128-AEAD
23.746315494456272,G,Low,591.1435359571542,39.30433141586195,0.0,Grain128-AEAD
23.058171781812216,G,Low,554.8511628336562,36.72112522612323,0.0,Grain128-AEAD
25.532743262238792,G,Low,510.67089215287206,38.382970592068624,0.0,Grain128-AEAD
26.283117700916392,G,Low,581.3099669702287,38.566617708459276,0.0,Grain128-AEAD
22.21015970402159,G,Low,598.479736085378,43.495654420574766,0.0,Grain128-AEAD
26.575780419603316,G,Low,509.7233331821601,37.623384701074656,0.0,Grain128-AEAD
23.432833538023257,G,Low,586.2631903960529,35.76080636704996,0.0,Grain128-AEAD
28.114384720987122,G,Low,590.1676516149789,44.99186095996413,0.0,Grain128-AEAD
24.654330691463002,G,Low,588.2533313197334,35.31661610624252,0.0,Grain128-AEAD
29.694359215582338,G,Low,557.1987316816487,36.44835594945951,0.0,Grain128-AEAD
22.861258022378173,G,Low,514.0416074593769,37.4546408981698,0.0,Grain128-AEAD
24.150158284983316,G,Low,520.3626701586967,39.768288032609604,0.0,Grain128-AEAD
26.905915914532034,G,Low,548.2333905585072,44.90194934326516,0.0,Grain128-AEAD
25.576744220803004,G,Low,532.5140594251981,35.41215931287552,0.0,Grain128-AEAD
21.171744555541757,G,Low,505.72598504004156,37.54393748083876,0.0,Grain128-AEAD
26.031296819650784,G,Low,566.8257862019279,41.97967568338557,0.0,Grain128-AEAD
28.72700753813662,G,Low,576.0907521781194,42.345157030053144,0.0,Grain128-AEAD
25.954450371929354,G,Low,569.0585973133177,42.80371615321417,0.0,Grain128-AEAD
24.16797898643685,G,Low,573.1782275536623,40.78769615430771,0.0,Grain128-AEAD
24.158793039815535,G,Low,581.6186860182158,42.154414209995046,0.0,Grain128-AEAD
25.023079524922,G,Low,587.7343699903122,36.50259964190692,0.0,Grain128-AEAD
22.61089455212352,G,Low,548.6249459603612,43.048217683679276,0.0,Grain128-AEAD
26.574420186334997,G,Low,513.4448057066721,35.445515418379095,0.0,Grain128-AEAD
29.69975471583792,G,Low,529.6248884765795,44.789423268428834,0.0,Grain128-AEAD
21.387131775221896,G,Low,582.1384017085264,40.53794970491421,0.0,Grain128-AEAD
28.09881132860959,G,Low,535.2250635701126,39.03969550968104,0.0,Grain128-AEAD
24.98844990678086,G,Low,590.8863950720049,44.88491597822682,0.0,Grain128-AEAD
